First Blood,First Tower,blue dragons,red dragons,blue towers,red towers,blue herald,red herald,blue inhibs,red inhibs,CS.1,LVL.1,Kills.1,Deaths.1,Assists.1,CS.2,LVL.2,Kills.2,Deaths.2,Assists.2,CS.3,LVL.3,Kills.3,Deaths.3,Assists.3,CS.4,LVL.4,Kills.4,Deaths.4,Assists.4,CS.5,LVL.5,Kills.5,Deaths.5,Assists.5,CS.6,LVL.6,Kills.6,Deaths.6,Assists.6,CS.7,LVL.7,Kills.7,Deaths.7,Assists.7,CS.8,LVL.8,Kills.8,Deaths.8,Assists.8,CS.9,LVL.9,Kills.9,Deaths.9,Assists.9,CS.10,LVL.10,Kills.10,Deaths.10,Assists.10,Winner
4,0,0,0,0,0,0,0,0,0,29,5,1,0,0,25,4,0,0,0,24,5,0,0,0,29,3,1,1,0,0,3,1,1,1,21,4,2,1,0,28,4,0,0,0,34,5,0,0,0,3,3,0,1,1,31,5,0,1,0,1
7,0,0,0,0,0,0,0,0,0,23,5,1,1,0,24,4,0,0,0,36,5,0,0,0,21,3,0,0,0,3,3,0,0,0,23,4,0,0,1,20,4,1,1,0,35,5,0,0,0,35,4,0,0,0,0,4,0,0,0,1
6,0,0,0,0,0,0,0,0,0,27,4,0,2,0,32,5,1,0,1,38,5,0,0,0,23,3,0,0,2,1,3,1,0,1,28,5,2,0,0,32,4,0,0,0,29,4,0,0,0,31,4,0,1,0,2,3,0,1,0,1
6,0,0,0,0,0,0,0,0,0,21,5,1,1,0,31,4,1,0,0,26,4,1,0,0,19,3,1,1,2,1,3,0,0,2,34,5,1,1,0,36,5,0,0,0,31,5,1,1,0,21,3,0,1,1,1,3,0,1,1,1
2,0,0,0,0,0,0,0,0,0,32,5,0,0,1,26,4,2,0,1,33,5,0,1,0,35,4,1,0,1,3,4,0,0,2,28,5,0,1,0,31,5,1,0,0,22,5,0,0,1,1,3,0,1,0,19,3,0,1,0,1
3,0,0,0,0,0,0,0,0,0,23,4,0,0,0,28,4,1,1,0,26,4,1,1,1,27,4,0,0,0,6,3,0,0,0,32,4,0,0,0,36,5,1,0,0,31,5,0,2,0,27,4,0,0,0,2,4,1,0,0,-1
4,0,0,0,0,0,0,0,0,0,25,5,0,0,0,31,5,1,1,0,20,4,2,2,1,26,3,1,1,0,0,3,0,0,1,23,4,1,0,0,27,5,1,1,1,24,5,1,2,1,27,4,1,1,0,2,4,0,0,1,-1
4,0,0,0,0,0,0,0,0,0,30,5,0,0,0,28,4,0,1,2,30,5,0,0,0,27,4,2,1,0,0,3,0,1,2,28,5,0,0,0,24,4,0,1,0,28,5,0,0,0,25,4,1,0,1,6,4,2,1,1,1
7,0,0,0,0,0,0,0,0,0,24,5,1,0,0,21,4,0,0,1,21,4,0,1,1,13,3,1,0,0,9,3,0,0,1,24,5,0,0,1,31,5,1,0,0,26,5,0,1,0,38,4,0,0,0,5,3,0,1,0,-1
1,0,0,0,0,0,0,0,0,0,27,4,1,1,0,32,4,0,0,0,34,5,0,0,0,35,4,0,0,0,0,4,0,0,0,12,3,0,1,1,33,5,1,0,0,35,4,0,0,0,34,5,0,0,0,0,4,0,0,0,-1
1,0,0,0,0,0,0,0,0,0,20,4,1,0,1,30,5,2,0,0,24,5,0,1,1,20,4,0,0,0,11,4,0,0,0,23,5,1,1,0,35,5,0,0,0,15,3,0,2,0,28,3,0,0,0,6,3,0,0,0,1
9,0,0,0,0,0,0,0,0,0,37,5,0,0,0,40,5,0,0,0,36,5,0,0,0,1,3,0,1,1,19,3,1,1,0,30,5,0,0,0,36,5,1,0,0,36,5,0,0,0,25,4,1,0,1,1,3,0,1,2,-1
3,0,0,0,0,0,0,0,0,0,22,4,0,0,0,25,4,2,0,0,20,3,1,2,1,27,5,0,0,0,2,3,0,1,3,27,4,0,0,0,29,4,0,0,0,33,5,0,0,0,17,3,1,2,2,12,4,2,1,1,-1
9,0,0,0,0,0,0,0,0,0,23,5,0,0,0,32,4,0,0,0,14,4,0,1,0,27,3,0,1,0,0,3,0,0,0,34,5,0,0,0,24,4,1,0,0,22,4,0,0,1,23,4,1,0,0,6,3,0,0,1,-1
2,0,0,0,0,0,0,0,0,0,25,5,0,1,2,23,4,3,1,0,20,4,1,0,0,23,4,0,1,0,4,3,0,1,2,29,4,1,1,0,24,4,1,0,1,23,4,2,2,1,19,3,0,0,2,0,3,0,1,1,-1
1,0,0,0,0,0,0,0,0,0,34,5,1,0,0,28,4,0,0,0,33,5,0,0,0,29,3,0,0,0,1,3,0,0,0,23,4,0,0,0,25,4,0,0,0,26,5,0,1,0,35,4,0,0,0,2,4,0,0,0,1
1,0,0,0,0,0,0,0,0,0,29,5,3,0,2,24,4,3,1,1,27,4,1,0,0,25,4,0,0,2,5,2,0,0,1,21,4,1,0,0,31,4,0,2,1,23,4,0,2,0,33,4,0,1,1,4,3,0,2,1,1
2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,21,4,1,0,0,29,4,0,0,0,13,4,0,0,0,32,5,0,0,1,33,5,0,1,0,33,4,0,0,0,34,5,0,0,0,28,3,0,0,0,1,3,0,0,0,-1
1,0,0,0,0,0,0,0,0,0,22,4,1,0,0,12,3,2,1,2,18,4,2,1,2,30,4,1,1,1,6,3,0,1,2,28,4,1,1,1,14,3,0,2,2,14,4,1,1,1,20,4,1,0,1,2,2,1,2,1,-1
4,0,0,0,0,0,0,0,0,0,27,5,0,0,0,36,5,1,0,0,32,5,0,0,1,24,4,2,1,0,1,3,0,0,2,32,5,0,0,0,32,4,0,0,0,22,4,0,1,0,24,3,1,2,0,11,4,0,0,1,1
9,0,0,0,0,0,0,0,0,0,28,5,0,0,0,30,4,0,0,0,31,4,0,0,0,27,3,0,1,0,5,3,0,0,0,33,5,0,0,0,28,4,0,0,0,30,4,0,0,0,35,4,1,0,0,0,4,0,0,1,1
1,0,0,0,0,0,0,0,0,0,26,5,1,0,0,17,3,0,1,0,29,5,0,1,0,37,4,0,0,0,0,4,0,0,0,18,4,1,1,0,32,4,0,0,1,17,5,1,0,0,26,3,0,0,0,1,3,0,0,0,-1
3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,17,3,0,0,0,13,4,1,0,0,2,2,0,0,0,0,1,0,0,0,18,3,0,0,0,20,3,0,0,0,8,3,0,1,0,14,2,0,0,0,0,2,0,0,0,-1
7,0,0,0,0,0,0,0,0,0,25,4,0,1,0,32,4,0,0,0,24,4,0,1,0,34,4,0,0,1,7,4,1,0,0,23,4,0,0,1,35,5,1,0,0,25,5,1,0,0,17,4,0,0,0,4,3,0,1,0,-1
2,0,0,0,0,0,0,0,0,0,34,5,1,0,1,23,4,1,0,1,30,5,0,0,0,25,4,0,0,0,0,3,0,0,0,20,4,0,2,0,35,4,0,0,0,25,5,0,0,0,32,4,0,0,0,0,3,0,0,0,1
9,0,0,0,0,0,0,0,0,0,33,5,0,0,0,28,4,0,1,1,41,5,0,0,0,30,4,1,0,0,5,3,0,1,1,26,5,0,0,0,28,5,0,0,0,29,5,0,0,0,27,4,2,0,0,0,4,0,1,1,1
3,0,0,0,0,0,0,0,0,0,23,5,0,1,0,32,4,0,1,0,20,4,1,2,0,29,4,0,0,0,2,3,0,0,0,25,5,2,0,0,25,4,0,1,2,24,5,2,0,1,1,4,0,0,0,37,4,0,0,0,-1
7,0,0,0,0,0,0,0,0,0,23,4,2,2,1,26,4,1,0,2,26,4,0,0,1,33,4,0,0,1,6,3,1,1,0,29,5,1,0,1,24,4,1,2,1,18,4,0,1,0,37,4,1,0,0,1,3,0,1,1,-1
9,0,0,0,0,0,0,0,0,0,19,5,0,0,0,32,4,0,0,1,30,5,0,0,0,19,4,1,1,0,1,2,0,2,1,32,5,0,0,0,36,5,0,0,0,27,5,0,0,0,35,4,3,0,0,0,3,0,1,3,-1
9,0,0,0,0,0,0,0,0,0,22,5,2,0,1,28,4,0,0,0,2,3,0,2,1,39,5,0,0,0,14,3,1,1,2,25,4,0,0,0,20,4,0,1,3,30,5,0,0,0,19,3,3,1,0,4,3,0,1,3,1
4,0,0,0,0,0,0,0,0,0,0,3,0,0,1,33,4,0,0,0,34,5,0,0,0,33,4,1,0,0,27,5,0,0,0,33,5,0,0,0,28,4,0,0,0,36,5,0,0,0,30,3,0,1,0,1,3,0,0,0,1
8,0,0,0,0,0,0,0,0,0,35,5,0,0,0,32,4,0,0,0,35,5,0,0,0,25,3,0,1,0,7,3,0,1,0,13,4,0,0,1,30,4,0,0,1,35,5,1,0,1,25,3,1,0,1,5,3,0,0,2,-1
7,0,0,0,0,0,0,0,0,0,37,5,0,0,0,27,4,1,0,0,27,4,0,1,0,25,3,0,1,0,9,4,0,0,0,19,5,0,0,0,20,4,1,1,1,29,5,0,0,1,29,3,1,0,0,7,3,0,0,1,-1
9,0,0,0,0,0,0,0,0,0,12,4,0,1,0,29,4,1,1,0,23,5,1,0,0,27,3,0,1,0,8,4,0,0,0,21,4,0,1,1,24,4,1,1,0,39,5,1,0,0,33,4,1,0,0,6,4,0,0,1,-1
3,0,0,0,0,0,0,0,0,0,21,4,0,0,0,35,5,1,0,0,31,5,1,0,1,29,4,0,0,0,0,3,0,0,0,30,5,0,0,0,36,5,0,0,0,27,4,0,2,0,31,3,0,0,0,5,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,36,5,0,0,0,31,4,0,0,0,41,5,0,0,0,31,3,0,0,0,0,3,0,0,0,32,4,0,0,0,35,5,0,0,0,35,5,0,0,0,27,3,0,0,0,0,3,0,0,0,-1
8,0,0,0,0,0,0,0,0,0,29,4,1,0,0,24,4,0,1,1,25,4,0,1,0,19,3,0,1,0,5,3,0,0,0,27,4,0,0,0,29,4,2,0,0,14,4,1,0,1,30,4,0,1,2,3,4,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,27,5,1,0,0,29,4,0,0,1,34,5,0,0,0,25,4,0,0,0,8,3,0,1,0,15,4,0,1,0,30,4,0,0,1,28,5,0,0,0,31,4,1,0,0,7,4,0,0,1,1
4,0,0,0,0,0,0,0,0,0,24,4,0,1,0,26,5,1,0,1,22,4,0,1,2,9,3,2,2,1,3,3,0,0,2,21,5,1,0,0,29,4,0,1,1,33,5,1,1,1,19,3,1,1,1,3,3,1,0,0,-1
5,0,0,0,0,0,0,0,0,0,29,4,0,0,0,30,4,0,1,0,23,4,0,1,1,26,5,0,0,0,1,3,1,0,0,29,5,1,0,0,20,4,0,0,0,27,5,0,0,0,35,4,1,0,0,1,3,0,1,1,1
6,0,0,0,0,0,0,0,0,0,21,4,0,1,0,25,5,0,0,0,28,4,0,0,0,39,4,0,0,0,0,4,0,0,0,18,5,1,0,0,25,4,0,0,0,32,5,0,0,0,20,4,0,0,0,0,4,0,0,0,1
1,0,0,0,0,0,0,0,0,0,30,5,1,0,0,23,4,0,0,0,36,5,0,0,0,24,4,0,0,0,1,3,0,0,0,31,4,0,1,0,30,4,0,0,0,34,5,0,0,0,30,3,0,0,0,0,3,0,0,0,-1
3,0,0,0,0,0,0,0,0,0,28,5,1,0,0,24,4,0,0,2,34,5,1,0,1,40,4,0,0,0,0,4,1,0,0,33,5,0,1,0,30,4,0,1,0,35,4,0,1,0,36,4,0,0,0,1,4,0,0,0,-1
6,0,0,0,0,0,0,0,0,0,19,4,0,2,0,28,4,1,0,0,30,5,0,1,0,33,4,0,0,0,7,4,0,0,0,14,4,2,0,0,29,5,0,0,2,30,5,1,1,0,37,4,0,0,0,8,4,0,0,0,-1
3,0,0,0,0,0,0,0,0,0,36,5,0,1,0,28,4,0,0,1,28,5,1,0,0,25,4,0,0,0,1,3,0,0,0,24,5,0,0,1,28,4,1,0,0,33,5,0,1,0,38,4,0,0,0,7,4,0,0,0,1
2,0,0,0,0,0,0,0,0,0,38,5,0,0,0,33,5,1,0,1,29,5,1,0,1,34,4,0,0,0,2,4,0,0,0,26,5,0,0,0,24,4,0,1,0,30,5,0,1,0,30,4,0,0,0,2,4,0,0,0,1
1,0,0,0,0,0,0,0,0,0,28,4,1,0,0,39,5,0,0,2,32,5,2,0,0,27,4,1,0,1,0,3,0,0,2,28,5,0,2,0,27,5,0,0,0,25,4,0,0,0,29,4,0,1,0,1,3,0,1,0,1
3,0,0,0,0,0,0,0,0,0,37,6,3,0,0,24,4,0,1,1,23,3,1,1,0,19,5,0,1,0,11,4,0,0,1,15,4,0,2,1,34,5,1,1,0,34,5,1,0,0,25,3,1,0,0,8,3,0,1,1,1
10,0,0,0,0,0,0,0,0,0,26,5,0,1,0,28,4,1,1,0,27,5,0,0,0,23,4,0,1,0,1,3,0,0,0,17,5,2,1,0,29,4,0,0,1,30,5,0,0,0,27,4,0,0,1,6,4,1,0,0,-1
1,0,0,0,0,0,0,0,0,0,33,5,1,0,0,17,3,0,2,0,27,5,1,0,0,29,3,0,0,0,7,3,0,0,0,21,4,1,1,1,28,4,1,0,1,31,5,0,1,0,30,3,0,0,0,6,3,0,0,0,-1
3,0,0,0,0,0,0,0,0,0,32,5,1,0,0,32,4,0,0,0,21,5,2,0,0,29,3,0,0,0,7,3,0,0,0,32,5,0,1,0,36,5,0,1,0,29,4,0,1,0,25,3,0,0,0,1,3,0,0,0,1
9,0,0,0,0,0,0,0,0,0,31,5,0,1,0,28,4,0,0,1,41,5,1,0,0,26,3,1,1,0,6,3,0,2,2,23,4,0,0,1,23,4,1,0,0,28,5,1,0,0,26,4,2,0,0,2,3,0,2,3,1
9,0,0,0,0,0,0,0,0,0,32,5,0,0,0,38,5,0,0,2,29,4,2,0,1,30,4,3,0,1,7,3,0,2,4,38,5,0,0,0,30,4,1,0,0,18,4,0,2,0,13,3,1,1,0,7,3,0,2,2,1
10,0,0,0,0,0,0,0,0,0,23,4,0,1,0,32,5,0,0,1,31,5,1,0,0,25,3,1,1,0,1,3,0,0,1,30,5,1,0,0,31,4,0,0,0,31,5,0,1,0,20,3,0,1,1,2,3,1,0,0,1
9,0,0,0,0,0,0,0,0,0,19,4,0,0,0,20,4,0,1,0,36,5,0,0,0,31,4,0,1,0,6,3,0,0,0,32,5,1,0,1,29,4,0,0,1,28,5,0,0,0,29,3,1,0,0,0,3,0,0,2,1
8,0,0,0,0,0,0,0,0,0,30,5,0,1,1,29,4,1,2,2,17,4,3,2,1,30,4,0,1,1,1,4,1,0,0,32,4,0,1,1,22,4,0,1,3,30,5,3,1,1,22,4,2,0,0,4,3,1,2,2,-1
6,0,0,0,0,0,0,0,0,0,21,4,0,2,1,34,5,0,0,0,15,4,1,1,1,21,4,2,0,1,2,3,0,1,1,16,4,1,0,2,20,4,1,1,1,24,4,2,0,1,33,3,0,1,0,5,3,0,1,0,1
7,0,0,0,0,0,0,0,0,0,35,5,0,0,0,28,4,0,0,0,35,5,0,0,0,18,3,0,1,0,0,2,0,0,0,28,5,0,0,0,20,3,1,0,0,32,5,0,0,0,29,4,0,0,1,0,3,0,0,1,-1
7,0,0,0,0,0,0,0,0,0,25,5,0,0,0,20,4,0,0,0,33,5,1,1,0,28,4,0,0,0,3,3,0,2,0,22,4,0,0,0,25,4,2,0,1,21,5,1,1,0,24,4,0,0,1,3,2,0,0,3,-1
7,0,0,0,0,0,0,0,0,0,24,4,0,1,0,26,4,1,0,1,19,4,1,1,1,41,4,0,0,0,7,4,0,0,0,23,4,1,0,1,23,4,1,1,0,18,4,0,1,1,34,4,0,0,0,0,4,0,0,0,-1
1,0,0,0,0,0,0,0,0,0,19,4,1,0,0,34,5,1,1,2,13,5,1,1,0,35,4,1,0,0,7,4,0,1,1,30,5,0,1,0,21,4,0,1,0,28,5,2,1,0,24,4,0,0,1,5,3,1,1,0,1
5,0,0,0,0,0,0,0,0,0,21,4,0,1,1,32,5,1,0,0,22,4,2,1,0,17,3,0,1,2,6,3,1,1,1,20,4,1,1,0,31,4,0,0,3,23,4,2,1,1,29,3,1,1,2,5,4,0,1,3,-1
1,0,0,0,0,0,0,0,0,0,25,4,1,0,0,31,4,0,0,0,25,5,0,0,0,20,3,0,1,0,10,4,0,0,0,22,4,0,1,0,33,4,1,0,0,37,5,0,0,0,27,3,0,0,1,1,3,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,20,5,1,1,0,34,4,0,0,0,26,4,0,0,0,37,4,0,0,1,7,4,1,0,0,33,5,0,1,1,26,4,1,0,0,22,5,0,0,0,25,3,0,0,0,0,3,0,1,0,1
6,0,0,0,0,0,0,0,0,0,21,4,0,1,0,36,5,0,0,0,36,5,0,0,0,33,4,0,0,0,1,4,0,0,0,29,5,1,0,0,28,4,0,0,0,22,5,0,0,0,30,4,0,0,0,1,3,0,0,0,-1
4,0,0,0,0,0,0,0,0,0,26,5,0,0,0,20,4,0,0,0,0,4,0,0,1,31,4,1,0,0,35,5,0,0,0,31,5,0,0,0,36,5,0,0,0,37,5,0,0,0,30,4,0,0,0,0,3,0,1,0,-1
8,0,0,0,0,0,0,0,0,0,28,5,0,1,0,37,5,1,0,0,23,4,1,1,0,29,4,0,1,0,7,4,0,0,1,20,5,1,0,1,28,4,0,1,1,41,5,1,0,1,26,3,1,1,0,1,4,0,0,1,-1
3,0,0,0,0,0,0,0,0,0,33,5,0,0,0,26,4,2,0,1,19,4,2,0,2,24,3,0,1,2,1,4,0,0,4,15,4,0,1,0,12,3,0,1,0,26,5,0,0,0,22,3,0,1,1,0,3,1,1,0,1
6,0,0,0,0,0,0,0,0,0,20,5,1,1,0,24,4,0,2,0,29,5,0,0,0,37,4,0,0,0,2,4,0,0,0,27,4,1,0,1,27,5,1,0,1,24,5,1,1,0,33,4,0,0,2,6,4,0,0,1,-1
1,0,0,0,0,0,0,0,0,0,26,4,1,0,0,30,5,1,0,0,27,5,0,0,0,35,4,1,1,2,8,4,0,1,3,30,5,0,0,0,22,4,1,2,0,36,5,0,0,0,26,3,0,1,1,2,4,1,0,1,1
5,0,0,0,0,0,0,0,0,0,29,5,0,0,0,32,4,0,0,0,17,4,0,0,0,33,4,0,1,1,7,4,1,1,0,38,5,0,0,0,34,5,0,0,0,35,5,0,0,0,29,4,0,1,0,6,4,2,0,0,1
2,0,0,0,0,0,0,0,0,0,18,4,0,0,0,26,4,1,0,0,30,5,1,0,0,34,4,0,0,1,0,3,0,0,0,32,5,0,0,0,34,4,0,0,0,28,5,0,1,0,19,3,0,1,0,0,3,0,0,0,1
1,0,0,0,0,0,0,0,0,0,32,5,1,0,0,33,5,1,0,0,36,5,0,1,0,23,3,0,0,1,0,3,0,1,1,25,5,0,0,0,16,3,0,1,0,29,5,1,0,0,24,4,0,0,1,6,3,1,1,0,1
1,0,0,0,0,0,0,0,0,0,24,4,1,1,0,38,5,2,0,0,43,5,1,0,0,25,3,0,1,1,1,4,0,0,2,23,5,1,1,0,28,4,0,0,0,25,5,0,1,0,29,4,0,1,1,1,3,1,1,0,-1
9,0,0,0,0,0,0,0,0,0,18,4,0,1,1,24,4,1,2,1,28,4,1,2,0,24,3,0,0,1,1,3,0,1,1,33,5,1,0,4,26,4,2,0,2,22,4,2,1,3,22,3,1,1,1,0,4,0,0,4,-1
8,0,0,0,0,0,0,0,0,0,21,4,0,1,1,19,4,0,0,1,26,4,3,1,0,0,3,0,1,3,26,4,1,0,0,21,5,1,1,1,28,4,1,0,0,18,4,1,1,0,27,3,0,1,1,4,3,0,1,2,1
8,0,0,0,0,0,0,0,0,0,24,4,0,2,2,13,3,2,2,1,10,3,1,1,0,5,3,0,0,3,19,3,1,0,2,14,4,2,0,0,20,4,0,2,3,18,4,2,0,1,11,3,1,1,1,4,3,0,1,0,-1
9,0,0,0,0,0,0,0,0,0,30,5,0,0,0,28,5,1,0,1,17,4,0,1,3,15,3,1,1,2,2,3,1,1,2,30,5,0,0,0,24,4,1,1,1,24,4,1,0,1,7,4,1,0,1,25,3,0,2,2,1
4,0,0,0,0,0,0,0,0,0,28,5,0,0,0,32,4,0,0,0,28,5,1,1,0,19,3,2,0,0,6,3,0,0,1,24,4,0,0,0,39,5,0,0,0,18,5,1,1,0,19,3,0,1,0,1,3,0,1,0,-1
5,0,0,0,0,0,0,0,0,0,31,4,0,0,0,24,4,0,0,0,33,5,0,0,0,25,3,1,1,1,0,3,1,1,0,24,4,0,0,0,17,3,0,0,2,36,5,0,0,0,32,4,1,0,1,0,3,1,2,1,1
5,0,0,0,0,0,0,0,0,0,28,4,0,1,0,35,5,0,0,0,32,5,0,0,1,27,4,1,0,0,7,4,1,0,1,27,5,0,0,1,28,4,1,0,0,22,5,0,1,0,29,3,0,1,0,3,4,0,0,0,-1
2,0,0,0,0,0,0,0,0,0,38,5,0,0,0,27,4,1,0,0,19,5,0,0,0,28,3,0,0,0,2,4,0,0,1,40,5,0,0,0,33,4,0,0,0,21,5,0,0,0,28,4,0,0,0,1,3,0,1,0,1
4,0,0,0,0,0,0,0,0,0,16,4,0,1,3,28,4,2,1,2,20,4,1,1,3,27,3,2,2,2,3,3,0,0,3,24,4,2,0,0,20,4,0,2,2,27,5,1,1,1,20,3,1,1,1,9,3,1,1,1,1
3,0,0,0,0,0,0,0,0,0,36,4,0,0,0,24,4,0,1,1,29,5,2,0,0,19,4,0,0,2,6,4,0,0,0,14,3,1,1,0,24,4,0,0,1,33,5,0,1,0,30,4,0,0,0,6,3,0,0,0,1
8,0,0,0,0,0,0,0,0,0,29,5,0,0,0,31,4,0,0,0,29,5,0,1,0,25,3,0,0,0,0,3,0,0,0,38,5,0,0,0,29,4,0,0,1,26,5,1,0,0,6,4,0,0,0,21,3,0,0,0,-1
4,0,0,0,0,0,0,0,0,0,23,4,2,0,0,24,4,1,1,0,25,4,1,0,2,25,4,1,0,1,5,3,0,1,4,18,4,1,0,0,13,3,1,3,0,27,4,0,0,0,16,3,0,2,1,3,3,0,0,2,1
8,0,0,0,0,0,0,0,0,0,23,5,1,3,1,25,4,1,2,0,23,3,2,0,0,28,4,0,0,0,5,3,0,1,2,37,5,2,2,2,30,5,2,0,3,37,5,1,0,2,38,4,0,1,2,0,4,1,1,2,-1
8,0,0,0,0,0,0,0,0,0,23,4,0,1,0,20,3,0,1,0,22,5,0,0,0,20,4,0,0,0,0,4,0,1,0,35,5,0,0,0,31,5,1,0,0,33,5,1,0,0,25,3,1,0,0,6,3,0,0,1,-1
5,0,0,0,0,0,0,0,0,0,19,3,0,0,0,18,3,0,0,0,11,3,0,0,0,1,2,0,1,1,7,2,1,1,0,15,3,0,0,0,0,1,0,0,0,6,3,0,0,0,4,2,2,0,0,2,2,0,1,2,1
8,0,0,0,0,0,0,0,0,0,19,4,1,1,0,25,4,1,0,0,17,4,1,1,1,35,4,0,0,1,0,3,0,1,0,17,4,1,1,0,26,4,0,1,1,27,5,1,1,0,31,4,0,0,1,0,3,1,0,0,-1
2,0,0,0,0,0,0,0,0,0,22,4,0,0,1,28,4,2,0,0,34,5,0,0,0,18,3,0,1,0,0,3,0,1,1,26,4,0,1,0,32,4,0,0,0,29,5,0,0,0,36,4,1,0,0,1,4,1,1,1,-1
10,0,0,0,0,0,0,0,0,0,30,5,1,0,0,30,4,0,0,1,34,5,0,0,0,23,4,0,1,0,0,3,0,2,0,26,4,0,1,0,35,5,0,0,1,37,5,0,0,0,30,3,2,0,1,8,3,1,0,2,-1
6,0,0,0,0,0,0,0,0,0,20,4,1,0,0,18,4,0,1,1,33,5,0,0,0,35,4,0,0,0,8,4,0,0,0,27,5,1,1,0,32,4,0,0,0,17,4,0,0,0,32,3,0,0,0,1,3,0,0,0,1
2,0,0,0,0,0,0,0,0,0,34,5,0,1,0,23,4,1,0,0,24,4,0,1,1,23,3,0,0,0,1,3,0,1,0,24,4,0,0,1,30,5,1,1,1,24,4,2,0,0,40,4,0,0,1,6,4,0,0,0,-1
7,0,0,0,0,0,0,0,0,0,34,5,0,0,0,13,3,1,1,0,20,4,0,2,0,21,4,0,0,1,4,3,1,0,0,27,5,0,0,1,26,4,1,1,0,10,3,2,0,0,35,5,0,1,0,3,3,0,0,2,-1
8,0,0,0,0,0,0,0,0,0,19,4,1,1,0,43,5,0,0,0,27,4,0,1,0,23,4,0,0,0,0,3,0,1,1,32,5,0,0,0,22,4,1,0,1,30,4,2,0,1,26,3,0,1,2,2,4,0,0,2,1
8,0,0,0,0,0,0,0,0,0,32,5,0,0,0,22,4,0,1,1,29,4,3,1,0,0,3,0,0,3,22,4,0,0,0,26,4,1,0,0,28,4,0,1,1,16,4,1,1,0,32,4,0,0,0,4,3,0,1,1,1
6,0,0,0,0,0,0,0,0,0,25,4,1,1,0,25,4,0,0,0,35,5,1,0,0,39,4,0,0,0,6,4,0,0,1,26,4,1,1,0,32,4,0,0,0,23,4,0,1,0,28,4,0,0,0,1,3,0,0,0,1
1,0,0,0,0,0,0,0,0,0,23,4,1,1,0,24,4,0,1,1,34,5,0,0,0,37,4,0,0,0,1,4,0,0,0,32,5,0,1,1,27,4,0,0,1,17,5,2,0,0,36,4,0,0,0,0,4,0,0,0,1
9,0,0,0,0,0,0,0,0,0,25,4,0,2,0,21,4,3,2,2,36,5,1,1,1,29,4,0,1,2,5,3,1,0,2,31,4,0,1,1,29,4,1,1,2,39,5,0,1,3,19,5,3,0,0,4,3,2,2,3,1
6,0,0,0,0,0,0,0,0,0,27,5,1,1,1,24,4,1,1,1,29,5,0,0,1,41,4,0,0,0,6,4,0,0,0,17,4,1,2,1,32,5,1,0,1,34,5,0,0,1,40,4,0,0,0,6,4,0,0,0,1
4,0,0,0,0,0,0,0,0,0,20,4,0,0,0,25,4,1,0,2,30,5,1,0,1,35,3,2,0,0,7,4,0,0,3,25,4,0,0,0,31,4,0,0,0,32,5,0,2,0,23,3,0,2,0,9,4,0,0,0,1
8,0,0,0,0,0,0,0,0,0,29,5,0,0,1,25,4,3,1,0,23,4,0,1,1,32,4,0,0,0,0,4,0,0,0,33,5,0,1,0,25,4,1,1,0,29,4,1,1,1,38,4,0,0,0,0,4,0,0,0,-1
8,0,0,0,0,0,0,0,0,0,26,5,0,0,1,25,4,1,1,0,24,4,0,1,0,17,3,0,0,0,7,4,0,0,0,10,4,0,1,1,29,4,0,0,0,32,5,1,0,0,28,4,0,0,0,6,4,1,0,0,1
9,0,0,0,0,0,0,0,0,0,31,5,0,0,0,28,4,0,0,0,21,5,0,0,0,24,3,0,1,0,1,3,0,0,0,26,4,0,0,0,28,4,0,0,1,35,5,0,0,0,26,3,1,0,0,5,3,0,0,1,-1
0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,28,4,0,0,0,38,5,0,0,0,25,3,0,0,0,0,3,0,0,0,29,4,0,0,0,25,4,0,0,0,36,5,0,0,0,26,3,0,0,0,6,3,0,0,0,1
4,0,0,0,0,0,0,0,0,0,34,5,0,0,0,28,4,0,0,0,28,5,0,0,0,26,3,2,0,0,5,3,0,0,2,27,4,0,0,0,38,5,0,0,0,40,5,0,0,0,31,3,0,1,0,0,3,0,1,0,1
5,0,0,0,0,0,0,0,0,0,34,5,0,0,1,25,4,2,1,0,33,5,0,0,0,32,4,1,0,1,6,3,1,1,1,15,4,0,1,0,27,4,0,1,1,27,5,1,0,0,33,5,1,0,0,1,3,0,2,0,-1
4,0,0,0,0,0,0,0,0,0,27,5,2,0,1,21,4,1,0,2,34,5,0,0,0,29,4,1,0,0,0,3,0,1,1,6,3,0,2,0,24,4,1,1,0,34,5,0,0,0,26,4,0,0,1,0,3,0,1,1,-1
3,0,0,0,0,0,0,0,0,0,28,4,0,0,0,17,3,0,1,2,33,5,1,0,0,32,4,1,0,0,7,3,0,0,2,28,4,0,0,0,29,4,0,0,0,25,4,0,1,0,8,4,1,0,0,25,3,0,1,1,-1
8,0,0,0,0,0,0,0,0,0,31,5,0,0,2,28,4,2,0,0,29,5,0,1,0,30,4,0,0,0,6,3,0,1,0,18,5,0,2,1,28,4,0,0,1,30,5,2,0,0,32,4,0,0,1,7,4,0,0,1,-1
